care sort of backlight on there
the kickstand now has two positions
and that is soldered on board
there's a bunch of little tiny
that refers to this is rechargeable
though again you might have trouble
obviously this is a very thin
is your little ink pen pink
CPU but I rarely heard it
it's certainly a good pen experience
the performance is good on this
it's really runs quiet as well
metrics is keenly bright the keyboard
it is the drawback is just
I'm Lisa from mobile tech review
display tablet the Galman pd 1161
this video is also a giveaway
there don't have a lemonade screen
I also have to say that
it's crazy and even if that
you don't need to spend more
I get mad over the Cintiq
you can get this on amazon
we have a thank you card
we have our sim ejector tool
we have some manuals here here
so here is the tablet itself
no lag here looks pretty good
don't really see any lag here
seems to be working pretty good
we are playing some asphalt graphics
it's definitely got a built quality
quality is definitely good battery life
I'm going to review the deco
and of course the drawing performance
this is not powered by battery
this part here is matte plastic
Windows is a very straightforward installation
you can just a pressure curve
this is quite convenient and now
let's test out the drawing performance
the drawing performance of this tablet
they work really well except for
let's check out the tooth sensitivity
3 with a really huge screen
the line quality you can get
hello everyone welcome to my channel
holder table has a decent weight
you need instructions on how to
this tablet uses a USB port
the pen has like over 300
I have my own PEM tablet
I'm showing you on the left
this was a bit jarring because
how this is turning out actually
I did forget to mention you
I think I'll get this tablet
Veeck or maybe it's pronounced VK
pop up over the last year
what on earth does that mean
it's very comfortable in the hand
the pen is also battery free
well fast hats lines do well
when you draw with a stroke
there that are in this category
and of course as always i
i've ranked these on my website
that's a little bit more expensive
hey guys so in today's video
I think of it so first
it didn't have that same problem
just as much as they like
Caesar and what did it become
you got a connect personal computer
the box comes with the display
the stand is thick and sturdy
I've used which are a few
they're really efficient on the site
I'm so old I am mature
maybe 8 gig or 16 gig
yeah we're on my own home
so this is a capacitive touchscreen
how does it work like this
I'm not very used to capacitive
let's go on another website here
so how fast is this then
this is just just a video
come back this in kind of
we can output this to HGTV
you can try some games later
I looks it's really thin huh
Coulomb let's quickly connect the HDMI
I go and switch to TV
this is better than the surface
the keys are also very good
so nothing much to say there
I didn't like about this kickstand
it's easy to lift ok now
you don't have much on top
details new accounts can be created
front and back cameras are included
4 le accelerometer and gyroscope extensors
Let’s go to where it says
the tablet wouldn’t detect the shortcuts
Oh, a wild Kai has appeared!
the pressure didn’t seem to work
The buttons for the shortcuts work
a allow freebies check that out
i'm sure that's on off switch
the working area is 10 inches
my final little struggle was that
Manute elements that you've drawn on
it's not just smudging the paper
I can tap on the race
Windows 10 experience on the device
it feels quite a robust tablet
it's really the web browsing here
now after checking out different tablets
it's called the tab light a
hit subset pileup out all right
so you have a charger keto
Apple the egg a GPU degenerate
I'm a scooper to a screen
Love Bug sorry art mmm Casbah
Kemal giveth a key Windows 10
Miltie so a both your cheese
it's not a garage de cachoeira
ever you say come too late
Wi-Fi speed up course my teacher
so zoom up course obsessive the
unibody has a build you have
you same pitch chica camera so
happy past no notification the center
so metal of garages are Barraza
a power type can operate command
receptor to sound a be hummus
videos didn't what was out there
the tablet itself has 8 hotkeys
that doesn't need to be recharged
Hansol hand to brush to erase
I'm Jimmy with Jim's review room
SD card slot with the tab
I'm sure due to engineering constraints
it is still no slouch either
some games downloaded some more apps
I'm Jimmy wood Jim's review room
so let's take a look inside
shall we alright so first thing
and that's what's in the case
there's also a special edition tablet
Wacom pen tablet or even better
and if you'd like the shirt
this tablet can work with micro
we have camera actually kids desktop
I'm going to look for that
the processor type is quite cool
I hope that this was helpful
the latest on cortex a8 45
PMP with the Wi-Fi connection inside
let's go to and gadget type
it's actually readable in full full
yeah there's a list of like
so there's built in 16 gigs
some 3d games branches 3d games
it's 720p video that works alright
then we can see over here
CPU said quickly with three gigabyte
RAM with 3gb of ram 32
gigabyte storage on a 10 inch
no problem with this connection while
there is not much to see
the speakers are not the best
I want to do the job
okay so we get the idea
Riptide gp2 is not too bad
I start to struggle a bit
let me rest a little bit
there is a keyboard as well
you won't have any such problems
I had to press twice okay
alright thanks for watching bye bye
which is a 1 gigahertz processor
I yeah each to their own
oh my mail my my talk
I really think that you know
I think that with what's out
I'm not gonna say it's terrible
Let's get right into the unboxing.
The price is also quite high
I guess not about this huh
the rest of it is actually
it's just an observation big hands
I'm in a room right now
they shop in three two one
Chrome that was that was decent
oh actually already had that open
know the rest of the tablet
that's one of the reasons why
let's move on to a pub
I don't think fast charge actually
you don't need a great tablet
i'm going to review this graphics
some say that it's very good
let me show you the stand
this is a free drawing software
this is called sketches blue pro
I want em to be so
some of them do not work
I don't care wow I'm at
I'm number five on the board
I'm really excited to start this
thank you for buying that tablet
loads off next is the pen
some of the specs for this
I have to download the driver
and then just finding your device
it feels very flimsy to me
that's looking to get new tablet
it's also going to you know
the tabla is gonna be plug-and-play
they're almost all equal in size
AP 20 rechargeable pen just kidding
I really wanted to talk about
the rubber is actually pretty grippy
I don't know what happened there
this is my piece of paper
hey this is a tablet that
okay I'm gonna get going now
This is great news for artists
but it will do the trick.
The bezel design of the Wacom
The pen resolution is 2540 lpi.
perhaps for note taking or sketching.
device, you're going to need either
Now let's discuss installation and software.
The Wacom One sells for $399.
It comes with limited bundled software.
One is not a tablet computer.
so just how good is it
it is a super simple device
obviously you have the large 8.5
it's really easy to write on
the screen is press that button
there are definitely a few drawbacks
those are two pretty big drawbacks
I'll give you a quick example
I actually comes out really well
XP pan decals 0/3 wireless tablet
that was sent to me from
this cylindrical design is very simple
that's the remover and this here
feel to them and tip here
there are six physical shortcut buttons
the function key is actually this
let's test out the drawing functionality
this is Photoshop on the Mac
I think they'd hipper quite nicely
I had a very satisfactory experience
and the look so this is
there's no IDE option right now
but that's very rare one game
inch screen and the black bezels
it has a fully plastic body
so if you don't want that
I used for the 2017 version
it might vote your volunteer though
only but my wizard is theoretical
I can recommend comfortably right now
I love the rounded corners here
it's very comfortable to work with
there are eight physical shortcut buttons
this is a very thin tablet
looks really good for our us
it's more towards the lightweight side
which is something that I like
so these are the options available
more specifically for up and down
okay so these are the strokes
well see this giant cursor here
the lines they are very smooth
so here's another cartoon character that
I'm not sure why that happens
hello my name is Shannon Morris
tab 3 it cost 7 $29.99
this is a 10.1 inch tablet
it's less than an inch wide
Skype calls but other than that
there's micro HDMI a micro USB
and it has an Intel Atom
try or don't buy this item
it's very nice it's very fun
this is a very very affordable
that would be strange watching that
let's get rid of that one
the speakers are nice and clear
this was very very dark lighting
Alex thanks for tuning in live
let's jump right in alright guys
I will talk about the display
which you can per the back
we have the universal charging port
that's pretty much all you get
but this feels really really nice
this device features an mtk6592 processor
i would totally recommend this tablet
have a great day guys peace
they're not paying for this review
it's a very fast process here
the keyboard is also very nice
there is a backlight on here
your power switch is up here
USB port as a pen holder
I don't see any drop frames
that are not going to tax
is the ports on the side
how games work on this tablet
I'm testing how to testing out
this is the jumper easy pad
um than a tablet one thing
it's 1080p and at that resolution
they do work very very well
this is the same file -
I love how big it is
it's a bit challenging to you
great at 720p so me personally
Well, they stop sending you stuff.
Sometimes they do, sometimes they don’t.
Repeat this process until everything works.
Product testing is a paid job.
Please share this with other artists
that is a white 16 gig
here there's a simple literature pack
there's really nothing to talk about
they're perfectly smooth on the bottom
some stylus optimized apps become available
lots of people prefer the stock
I actually kind of like it
these are the stock home screens
Android browser as you can see
Samsung is touting with the Galaxy
here's s note on this side
it is in an inactive state
Samsung's parts part of the reason
quick look at the samsung galaxy
two handles one on the left
I do like the controller cradle
hey what's up guys this is
let's go and set it up
this is a pretty good tablet
it's nice to looming them back
so it's a nice looking tablet
we'll compare them in a minute
it costs a lot of money
it's about 1 pound 12 ounces
so you've got that dual core
you can put bookmarks on here
that's on the internal storage area
I should mention that with Android
I've got Google books over here
you can change your font size
you can do that in fact
let's check out an email player
it's a very desktop like experience
but how much does that matter
you have your little little indicators
m89 definitely has a decent screen
I don't really care that much
there's really no problem with it
I'm not sure what's going on
asphalt has crashed which is annoying
I don't know why it crashes
it has 16 gigs of memory
that's more than half a kilo
the right side doesn't offer anything
in here i will be testing
it's just like an easter egg
some of these aren't yet done
i just carelessly put it down
i bought it on sale in
what's going on my name is
Kevin the tech ninja and today
we are reviewing another Lenovo product
Lenovo yoga tablet 2 8 inch
modes these modes are called stand
LCD display is full 1080p resolution
this device absolutely flies when gaming
UI skin on top of Android
the camera is a yoga tablet
you need to adjust your hand
make sure you like this video
this screen is 1280 by 800
I'm looking at it in here
it's got 16 gig of storage
you know these asa stuff which
what about watching video on it
let's just run the volume up
let's just go see it there
and he's playing fairly well whoops
we'll have to wait and see
I'm used to working with tablets
Chrome OS is based on Linux
you're better off with the competition
the tablet gets pretty good results
I think severe you as fantastic
I'm not outstanding but certainly fine
s5e we can exit have s6
so first is the tablet itself
that's very nice in the head
i really like how it looks
so that's all handy randy dandy
we're back to this bad boy
it wouldn't quite pick it up
they're like oh do i do
i love the silver and black
but it's been pretty damn good
these are my tyd tablets now
the box is the tablet itself
which is what we'll go through
so that's what's in the box
you also get a plug charger
I'll just be using these Wireless
so that's the only reason why
we'll come back to this shortly
so there's your YouTube app again
it's a certainly a recommendation anywhere
it was around 100 bucks so
it feels really light and thin
I don't really like the bezos
let's talk about the recording quality
thank you so much for watching
what is going on guys griggles
TV this is the symbols tango
pretty much resolution 720p plus so
I'll show you in a minute
you're going to get a microphone
which basically is really a microphone
headphone jack you get a micro
USB mini HDMI full USB port
if you want to get there
just make sure it's switched over
I could jump ahead really quickly
oh he's catching up to me
see if I can get running
I'm not good at any game
I ever did on this game
are you supposed to do that
let's just load up a website
click on one of these stories
Musk from the guy from Tesla
that is a problem but anyway
so yeah there's absolutely no way
and very nice flicker rejection on
Xiaomi does very beautiful stuff though
so it's pretty much an a4
I mean I yeah why not
i think it's supposed to latch
it is the question and no
the people just have different lights
I had no idea the lock
it's a lot of money right
language is completely to my liking
you can copy stuff duplicate stuff
it fits the pen very snugly
everything about it is super nice
Xiaomi tablet is also pretty interesting
leave them down in the comments
up in a super thin chassis
tablet isn't a problem at all
Sony's audio enhancements through these speakers
this is the Huyen canvas 13
here's how you could avoid that
I think it nails that landing
Times Square Madison Square Garden everywhere
it doesn't really reflect that much
it is a nice step forward
I couldn't replicate the Photoshop problem
no no you cannot make me
the box is a three-in-one cable
that's pretty standard with pen displays
it's sunk in a little bit
those tend to be more pricey
I couldn't test this I was
and so instead I I googled
Yuans website if you're using Samsung
have their own drawing app now
I tried was definitely infinite painter
so you're constantly repositioning yourself now
I have no problem with saying
that are very similar to this
DTaP m7 with a metal body
many phones are much better speakers
which is the only one available
during my time with this tablet
UI at all which is great
like a calculator the camera app
Android ninth I in my bed
and we'll see you next time
I thought was kind of nice
I can hit play on that
don't load up all that quickly
I think it's an OK tablet
hey what's going on guys this
ETA brought back here again today
jack unfortunately there is no headphone
I want to carry this around
it's ice blue and iron gray
we have 4 gigs of lpddr4
everything looks correct on the screen
I do want to mention this
it actually works really well here
it's not going to work here
you'll have no trouble using it
we have a similarly priced tablet
we scored a 263 multi-core 932
I used for this was 3dmark
great here earlier in the video
we went down to around 1
I'm a hardcore chrome OS user
and which one you should get
also fun fact they are interchangeable
they use a stronger glass instead
so which is my naked eye
so this is something I'm really
it's doing something right but basically
I've never really enjoyed the experience
that's a great place to be
we have amazing but expensive tablets
we're still looking for this one
it's really not gonna change much
we're going to look at this
Windows 10 supports the tablet mode
there's some travel on the keyboard
editing videos on here power do
it's a good example to talk
it works really well on there
you know you can open big
let me just get the keyboard
that's the only thing that's missing
you've got the pen you can
I really like about the screen
it turns it back your life
various prices depending on the configurations
I'd say it's a very nice
but that's more of that again
Jack does not go over there
it should be just up here
I could do this all day
it even has built-in FM radio
let's find out together the hue
I miss anything while we did
I would have to say that
which would have made more sense
but it's a proprietary charging cable
we decided to jump straight to
whenever we sped our pen movements
well that's it for today guys
we post affiliate links for products
it's a little door right here
I'm sure to eventually get jellybean
but it doesn't have a now
Android so for those of you
Andrew do I hear nothing special
going on tablet feels quick enough
3 tablet and on - -
the air also pleasant to use
I'm Lisa from mobile tech review
this is the fidgets ooh stylistic
Dave al Tavella for hot hardware
HDMI port right behind this little
this is a standard chiclet style
Metro user interface is very different
swipe in from the right now
the toolbar brings up the keyboard
they're in the background and asleep
that will come with a Windows
lots of different things available here
let's go ahead and show you
so obviously you get the tablet
it comes with this weird material
I've used them I pretty much
100% switched over to display tablets
it's a 10 by 6 area
which makes it feel very solid
has that almost paper like you
it's very thin on the back
there is this option to enable
let's draw a very faint pressure
I have tried this tablet this
it only works with this phone
it crashed and it lost connections
sometimes the mapping is not done
this review is about the newest
we really can't expect good cameras
I think we can thank Android
alright that's the end of my
the battery life is very short
I will be reviewing the V
I think it is aesthetically pleasing
they all seem to be working
the buttons have not been customized
the buttons do their job well
I think it turn out alright
I got it for 110 now
I'm a fan of these Amazon
press a little button power button
see what else would get so
this might feel a little bit
you can take it on trips
like double side usable active area
thank you for choosing my own
it is a battery free pen
the branding is here or on
my only pending is also here
ok you need to connect this
just click on apply and click
let me open recently save document
press this button to erase it
the pictionary game is particularly noteworthy
they have bubble wrap did okay
what's the impression is running off
I've never seen a headphone jack
it's not washed out at all
it's gonna do that fairly quick
you know most of the games
runs off one quadruple a battery
the keyboard cover is really nice
it has strong sturdy metal hinges
headphone jack on the other side
I want to thank today's sponsor
sixty-four cents becomes forty five dollars
its silo the whole time now
they just don't get loud enough
this is a very portable device
absolutely this is an excellent two-in-one
this is built like a tank
this is built like a tank
this is a first for me
so it's been tested by google
shall we not on very well
i wasn't expecting that added bonus
well i look right don't i
i believe let go and there
how'd you get out of that
welcome to chrome i use earlier
i will do that right now
i'm sure want a free gift
so that's what that does so
so we've got kindle in there
i thought it was pretty good
let me know in the comments
it doesn't cost you any money
Department it's got much smaller bezels
but what about the internal specs
this thing doesn't get that loud
we should be able to do
they're gonna be on sale for
now here is something new again
i would say so definitely now
this comes with the tablet itself
the bumper case charger basic manual
find out after one year now
there's also the rocker and down
a nice wallpaper can be changed
isn't it evo lands on here
i'm not gonna lie all right
maybe this one's the reading book
he is indeed a playful fellow
you can access the suggestion pages
i really like how they did
so that's it for this video
they have them for mobile devices
it's just basically one solid level
they have this conversion feature well
i set up a different test
you got your section for favorites
they have a google chrome extension
and that is kind of nice
but the responsiveness is pretty good
you can't really even see anything
1 gig of ram a arm
and doing some other basic tasks
you have to attach it yourself
this is not a deal breaker
the battery is definitely on point
don't make the mistake i made
i thought i could use this
this is just not the tablet
i'll catch y'all on the rebound
I'm only evaluating the Android side
you'll see a pair of speakers
everything moves pretty nicely and fluidly
this tablet boasts a 6.7 627
you have the all-important charging block
all the expected settings and functionality
you'll need a lot of desk
it's always good practice to color
it's definitely still useful on Amazon
GHz along with 2GB of RAM.
RT is still clearly a 1.0
however you basically need the Touch
which brings your total to $599.
but right now it just isn’t.
and you know my plastic oled
you have a very nice rubberized
this actually runs android honeycomb 3.1
models is better heat management systems
i believe it's really a no-brainer
Pro is a pretty powerful tool
that is included with the bamboo
that said that it did before
the bamboo capture tablet from welcome
it really is a yeah sort
it renders the page relatively quickly
that cost about a hundred bucks
so this is a short video
drivers really aren't even that good
everything is fast fluid and smooth
it's made just for the shield
how that throttles they also added
I've noticed that with this tune
it's almost stalling with the tune
I hope this video has helped
thank you so much for watching
you have any more questions again
i'll be showing you the process
time is a gaumon m106k pro
that you tap with your pen
i recommend getting an extra pen
i'll be breaking down the process
a character say for an animation
that's what i'll be using here
think about the timing backgrounds color
i guess there's plenty of videos
you've got your rough sketch down
i've got it's the hawaiian inspiroi
you see the buttons on here
my top button is the right
oops that's not going to work
i hope you've enjoyed this video
thanks for joining me on this
uh i'll catch you later on
so that is the tablet itself
obviously expandable with the memory card
pretty self-explanatory in terms of display
the back facing camera is 720p
C - full USB a adapter
you can watch movies on it
I'm using which mice I'm using
it lasts days it lasts days
keep making more videos here on
it would drive you nuts then
but that wasn't the case here
a little bit again only something
then you get the pen itself
it's really very very good indeed
thank you very much for watching
this is the kind of video
there is one version five dollars
this tablet is tiny almost uncomfortably
let's draw this is some footage
become graph ir4 for that cheap
so what comes in the box
banggood sent me this to review
good standard what you get in
you enter your google account details
i also want to mention now
we managed about half that here
but we're not done here yet
um wow that's metal as well
can you see the screen there
it's got plenty of charge comes
disable the lasers blocking the hallway
the terminal should accept your fingerprint
now what killed him i did
the screen is bright and clear
should you want to the battery
it's top marks for most users
and i do love a bargain
okay let's wrap up the review
and maybe they're gonna do new
its got three gigs of ram
I'm in the middle of something
I like this game so much
it's going to be an improvement
same goes for the sony scheme
you know a big step forward
it is still in my opinion
the best android tablet out there
that's what I use it for
get those games pushing the machines
so that's my opinion on that
we have the nuke 7 tablet
it didn't cause too clear anyways
it's going to be very reflective
we're not going to show you
Play Store Google Chrome or settings
so we're just going to start
you do have a page animation
we're not going to go through
we're going to go back to
so you can click the middle
that was really good for magazines
it always has been and yeah
I'm just going to say this
this tablet is really good though
it doesn't work on its own
it's grey outside and orange inside
the installation process is pretty straightforward
it's not so much considering that
the color should be quite accurate
so it should be pretty accurate
I'm trying to simplify my style
I'm basically only drawing digitally lately
it's also something after practice on
I don't remember anything of that
we sought out open flash performance
at how much more linear the
to put it through its paces
BRZ is probably nearing its completion
so that can be used once
how fast and there we go
I looked not much of work
you're not going to lose it
I can configure the touch speed
I'm going to select my paint
I'm painting on the canvas here
Wacom Bamboo fun pen and touch
I got came with the tablet
I really appreciate because I'm bad
a sort of angular pattern then
it worked perfectly all in all
then we're gonna do some art
I mean it is very sturdy
this is probably the easiest tablet
you know it's it's a wacom
I think for beginners for students
this is in the clip studio
I think I mentioned it before
who's never worked digitally before well
I've noticed that I knew dude
I know I do have one
Steven universe he's new thread jiminy
I'm going to wrap this up
it's what you would expect from
you're getting a pretty good tablet
it's a great portable option personally
but if you're on the go
you know pinky boo she's 12
it's a buy for me again
the price point is fantastic for
we'll talk to you guys later
hey guys thanks for watching clownfish
TV please consider supporting the channel
plus you can add more it
listen to audio books watch streaming
the screen is ok just ok
shot with it right now so
it is also much less expensive
are they happy with the product
Wacom screen in the background there
it's a really good graphics tablet
inch 1900 by 1200 display on
i was really surprised by this
we've got this mediatek processor again
i could run a few videos
is this not a good piece
we've got two cameras on here
maybe you saw the entire series
let's talk form factor and build
you know what to do now
what do you want to see
i had to make you wait
I mean not the hard drive
so we're back into Windows again
actually it runs quite quickly there
we go it runs quite quickly
can we get rid of it
I can see what it's like
I hopefully you can see it
ticking off down the bottom here
this is recording the video force
there tablet mode or proper desktop
it works well enough for me
Guns & Ammo read that regularly
it's it's a nice little tablet
let's have a look for gearbest
then we'll hit the enter key
little pipo tablet with me today
you can follow me on my
I'll just had to gone network
I'm all joined on it right
he hasn't put anything in yet
sorry the front camera is 0.3
there's no on or off button
it was really hard to use
i'm not super experienced with it
only a portion of the tablet
i hope you all enjoyed it
970 is actually the first device
but again you can see here
we can shoe up to 720p
and so it's a good tablet
and hopefully it's gonna load here
it can also see here cup
has this very unique aspect ratio
which is the latest commercial availability
that doesn't just take up space
you select all the food items
you get when something's really loud
the blacks are actually pretty black
this is going to perform super
that does a lot of things
this video is sponsored by Squarespace
it is only twenty dollars so
don't slam it against your desk
lay you off to the side
mostly these are just the instructions
it's 50 60 bucks a month
I don't think that's bad advice
zooming in isn't bad at all
my horizons outside of cubing videos
I've tried a lot for months
they're here to stay the screen
its boasts a few other features
I did have with my drivers
now compare this to display tablets
obviously it's a completely different market
it is very similar to a
Wacom pen the nib isn't squishy
this is actually the first non
the tablet came very well packaged
so here's a quick look the
this part is always a fun
Kenting for sending me this tablet
the tablet comes very well packaged
stand the pen is really nice
brush here everything today for this
I started on my demonstration piece
this one sits in the middle
it's a nice size it's light
the screen resolution is really good
but they still are an investment
it has front and weird cameras
and you just tie the end
there's a stand in the back
let's see what this turns out
and right out of the box
that is $23 right now in
the product weight is 130 grams
the cable is not a micro
play using this tablet you yeah
you're comfortable with drawing with which
oh wait that's the pen charger
it has instructions on the bottom
I first started drawing on this
I don't know whatever you want
that could hide fingerprints reasonably well
this tablet is powered by mediatex
as far as consistency is concerned
screen sportings a resolution of 2,560
hello everyone this is - today
and what's this underneath the box
I'm just taking everything out first
we have four small rubber feet
so he can assign mouse clicks
this is the pen eraser toggle
this is the dahle function switch
let me try the scroll wheel
it changed to changing the brush
it doesn't work so by default
Wireless pen with 2 shortcut buttons.
Just plug it in and play.
you need to install a driver.
Ok, now you can change settings.
Use the righthand slider to change
how sensitive the pen pressure is.
And for $35, that’s a steal.
You really do need a phone
that's a speculation of this video
it's not strong in the bass
ram count a 1.5 on android
that's more of a ramp issue
sources and magazines that you accumulate
I'm Jimmy with Jim's review room
touch tablet works really well together
the dragon touch tablet and game
the speakers are on the top
it has a range of usage
stay tuned for the samsung galaxy
this is our best budget ipad
draw sketch or paint making it
expandable storage doubles the galaxy tab
and that's all for this video
it's like a carrying case dancing
it's very nice so over here
I had it on the wired
setting um so for the wireless
this is a very reasonable price
around the screen are now slimmer
Android it still feels unmistakably sunny
Snapdragon chipset on tap the Xperia
this is a non gaming tablet
there wasn't much else on here
I took out in my garden
so this one has it again
I know I did you wrong
please give me one more chance
I'll give you one more chance
how in the last tablet review
yes who contacted me that's right
he doesn't come with a stand
it'd be madness also right before
get that effect for her clothes
I basically wanted to do her
that'd be a nice little upgrade
that's basically it for the sketch
this is a really good start
i'm here for you you know
so my thoughts about this tablet
and that's it for this video
how do i say it cable
i definitely recommend it rivery you
I'm going to review the who
I'm going to talk about it
that is supposed to be inside
this is a thank you card
so this is the tablet when
the size of the trackpad is
let me create a new file
so let me draw the letter
I've tested today on my Mac
I'm going to try to use
the wireless capability is very useful
I hope this review is helpful
i have a really good tablet
rocker seems to be a microphone
i played some games on it
i got around about four hours
here's a photo on the back
as well there which is great
So that's a really important thing.
And that's a really small detail
is they have things called templates?
Which allow you to get started
I'm gonna say I like it
I'm gonna say I like it
I've never really had a Tablet.
I don't think it's very well-priced.
This is actually the first edition
LPI which means lines per inch
and you could call it premium
I think it's pretty cool design
is the light every time depend
I compared to two other tablets
I have had problems with it
this is the pd 2200 tablet
we gotta get into the specs
hell yeah for this price point
the tablet is so worth it
i'm andrea for my next table
is the Apple iPad Mini 5
below the screen is the touch
oh it sadly there's no premium
there's no pen support though it
the immediate pad m58 is running
it is running a car comes
I'm Andrea for my next table
whoa and here is a tablet
this is honestly the biggest tablet
I'll be back in a second
I personally don't use these clothes
oh maybe for cleaning the toilet
it's a it's a cool design
I'll admit that I found that
in fact it was so good
I also really loved the packaging
I know I said it before
I honestly didn't find anything major
I hear a little cooking sound
I really really didn't like something
in order to ease your anxieties
he'll are likely having some quarrels
this leading to flame tails murder
I'll see you all next time
I've seen for most cases 324
this tablet had no slowdown issues
battery life for standby was impressive
C launcher is a simple launcher
that only consists of two screens
neither so you can type in
I got to be honest here
but the camera is just lacking
released deco mini 7 last hour
the tablet comes in this box
my favorite there are eight custom
click the link go to xpand.com
you can see my writing guys
surfaces are best for online teachers
oh you remember the picture right
smart two-in-one tablet for review what
I use it on my phone
I love it so much right
we don't even approve the apps
I'm sorry okay turn it on
music press again with voice recording
I have do a pattern unlock
okay and it go back first
we can download your own music
this is great so for example
I did set up a PowerPoint
okay let me stop it now
I have accidentally touch it right
so that is the time control
I like that they're using this
you get a battery free pen
is there in case the earlier
the ipad pros are only 5.9
the screen has a super matte
and by stuff i mean art.
the lines in pressure felt perfect
that tech for their display tablets.
that's just not practical and healthy.
another good worthy product by huion.
this is a 7-inch tablet runs
what game better to check out
so let's get that loaded up
I never play this game though
let me put the volume up
I took with the front-facing camera
especially you know for a tablet
I took with the back camera
the speaker isn't that bad battery
this is the canvas 22 studio
looks uh i'm not gonna lie
it looks a little bit flimsy
so it's not a plastic film
it's definitely not a portable device
i won't be traveling with this
the speakers are really really bad
this is a 22 inch tablet
it's only full hd so 1080p
brush strokes are nice and smooth
everything was working as it should
maybe in a future update huion
display tablet for the entry level
gigs of ram and 120 gigs
this is priced at us $29.99
so this is less than us
the dry surface is pretty smooth
there is no driver this included
it's very responsive the drawing surface
it's quite nice to work with
it has like texture to it
that's not because of the tablet
it's my computer for the show
physical shocker buttons on the tablet
I have no problems creating dots
Photoshop and it works pretty well
Pro for some reason the brush
hey guys it's shad and today
what clears out the whole board
Wacom is Wacom not wake up
they have sent me an interest
ooh kind of soft vinyl finish
Wacom ID to start the process
take your option off and here
I'm not really a digital artist
what have we got crayon chalks
we got kind of spray cans
that's the kind of different patterns
I only use a Wacom pen
it has a magnetic docking mechanism
Acer also has a 10-inch model
this is the 11 inch model
that has a more powerful processor
this version was loaned to me
I think you know it's a
microphone my credit card slot micro
that's good open something up here
it's not my favorite two-in-one device
yeah it even has tilt functionality
this is a pretty cool thing
I've done over on my website
I don't remember how Goldilocks ends
well around curves drawing slow angle
you don't need any extra software
I didn't come into any conflicts
without as many bells and whistles
hey my kids interested in art
i think this deserves some attention
i don't think we need that
the lines are nice and thin
they say it lasts two years
you can take out your ruler
i wish this had the stylus
hand-drawn these sketches with the pencil
I want to discuss over here
I'm using this this and these
so this is the default option
I you can draw light lines
I received this tablet around here
so if you're big in there
see you in the next video
they're very sturdy thick secure boxes
it's very responsive it has 233
I don't like the glossy texture
with a tablet that's only 119
now here's a quick user manual
headphone jack a dedicated volume rocker
go for under a hundred bucks
I'll be reviewing this Samsung tablet
he's very quiet slim as well
there's nothing there at the bottom
you can see that you know
we go a lot of features
these are the security things here
I'm 100% sure they're amazing quality
I think in general is make
uh and let me tell you
it's a simple and clean design
Wacom pen as I said so
let's get into the drivers okay
I'm using version number fourteen point
it's fairly simple easy to use
let's get into the fun business
I guess it's a good tablet
transferring my play area from my
we're having movie night this Sunday
I hope you enjoyed the video
Razer edge is an ambitious product
I tested the edge with battlefield
I'm gonna review the home 10.1
I'm used to in premium glass
it should have been left off
it's a potato from the 1990s
which actually bypasses your ear drum
you want to browse the web
current obsession is not as good
I mentioned earlier the Walmart button
Android Pi installation on this device
i'm going to review the gaomon
that garmon has sent over now
you want by typing the keys
these are the various mouse functions
this is midi bank paint pro
because this is a critical factor
the tablet actually looks really nice
Keogh logo with the basic information
you actually have two cool features
I'm actually really impressed to know
maybe it's just some crazy nostalgia
Crash Bandicoot which is a staple
I'm not having any latency issues
the quality on screen is good
I didn't have any graphical errors
I didn't have any audio issues
I just want to thank Van
hey what's going on guys this
ETA prime pack here again today
Amazon Fire HD 8 plus now
I would definitely recommend the Fire
it's gonna work just fine now
Plus it's compatible with the tablet
GPU in the bigger tablet stop
I still have fancy graphics on
so yes these tablets will handle
so we were able to upscale
we have dreamcast using re drain
the choice is up to you
alright guys thank you for watching
i i i can't express enough
were stripping the thread on these
that's why I'm the review page
it's actually one impressed with the
hello everyone welcome to my channel
H 640 p graphics drawing tablet
I've never been able to test
now here is the tablet itself
it's a lot smaller than ours
okay what else do we have
oh there is the stylist since
finally we have a connection cord
I was using in many bang
how it should have worked initially
it was a bit hard gauging
all of those worked perfectly fine
I wanted to mention was that
but unlike a lot of tablets
dock sells for about 160 dollars
the tablet it's about 1.6 pounds
so let's see what that happens
let's go ahead and do this
but they'll actually does too clearly
look at it now so clearly
swap them out in the field
so it's meant for outdoor use
this thing is pretty darn heavy
V Pro for tenth gen yet
it has the weirdest white balance
graph is off the charts bad
the one drawback is the trackpad
I've already taken out the tablet
so that's the working circuit error
each button comes with some indentation
this is the USB charging cable
let me show you the stylist
it's mostly made of hard plastic
it's lightweight but not too light
let me switch this on first
I've already installed the driver software
the default setting works just fine
let me jump over to mischief
it's like it's a bit abrupt
it's a bit more gradual so
this is a pretty straightforward review
now the type of features that
I plug this into my computer
I really like the box design
some people like that some people
don't that'll be up to you
it feels good in the hands
I'm trying to get stuff out
so we're gonna peel this open
click on your preferred one either
they're hard to see the buttons
I do like the scroll thing
at all tablet self feels nice
you can kind of see them
this is actually my stream setup
welcome back to a new video
I'm more than happy with it
so let's jump into the video
they tend to be more horizontal
it's not like you're sketching architecture
not as slippery as this one
you can see them all here
she left her mark right there
